"","Triad","Narration","Listener","OldOrNew","Transcript","Audience","Hedges","Rising Intonation","ID"
"309",10,2,1,"Old","aand he ties a rope from that cliff",NA,NA,NA,"10-2-1-Old"
"310",10,2,1,"Old","to thee cliff like a cross thee road ?",NA,"like","?","10-2-1-Old"
"311",10,2,1,"Old","aand then he gets an anvil ",NA,NA,NA,"10-2-1-Old"
"312",10,2,1,"Old","and h he walks across the rope with the anvil",NA,NA,NA,"10-2-1-Old"
"313",10,2,1,"Old","aand the um ",NA,NA,NA,"10-2-1-Old"
"314",10,2,1,"Old","because the anvil is so heavy ",NA,NA,NA,"10-2-1-Old"
"315",10,2,1,"Old","uh he starts to like go down to the ground",NA,"like",NA,"10-2-1-Old"
"316",10,2,1,"Old","on the rope",NA,NA,NA,"10-2-1-Old"
"317",10,2,1,"Old","aand when thee roadrunner comes on the path ? ",NA,NA,"?","10-2-1-Old"
"318",10,2,1,"Old","where the coyote is ",NA,NA,NA,"10-2-1-Old"
"319",10,2,1,"Old","um the coyote is too slow ",NA,NA,NA,"10-2-1-Old"
"320",10,2,1,"Old","to like throw thee anvil on him ?",NA,"like","?","10-2-1-Old"
"321",10,2,1,"Old","and thee  roadrunner just turns around ",NA,"just",NA,"10-2-1-Old"
"322",10,2,1,"Old","and goes back ",NA,NA,NA,"10-2-1-Old"
"323",10,2,1,"Old","and then when thee coyote finally ",NA,NA,NA,"10-2-1-Old"
"324",10,2,1,"Old","throws the anvil and misses the roadrunner ",NA,NA,NA,"10-2-1-Old"
"325",10,2,1,"Old","hee gets uh like popped up into the air",NA,"like",NA,"10-2-1-Old"
"326",10,2,1,"Old","by thee rope ",NA,NA,NA,"10-2-1-Old"
"327",10,2,1,"Old","and then he’s wearing ",NA,NA,NA,"10-2-1-Old"
"328",10,2,1,"Old","what’s supposed to be a parachute",NA,NA,NA,"10-2-1-Old"
"329",10,2,1,"Old","but he pulls the string of the parachute ",NA,NA,NA,"10-2-1-Old"
"330",10,2,1,"Old","and like everything comes out except ",NA,"like",NA,"10-2-1-Old"
"331",10,2,1,"Old","the balloon part ?",NA,NA,"?","10-2-1-Old"
"332",10,2,1,"Old","so then he falls to the ground ",NA,NA,NA,"10-2-1-Old"
"333",10,2,1,"Old","so th um ",NA,NA,NA,"10-2-1-Old"
"334",10,2,1,"Old","then he sees thee roardrunner run into a mine",NA,NA,NA,"10-2-1-Old"
"335",10,2,1,"Old","so he’s following the roadrunner in the mine for a while",NA,NA,NA,"10-2-1-Old"
"336",10,2,1,"Old","they’re just going in circles ",NA,"just",NA,"10-2-1-Old"
"337",10,2,1,"Old","and then they get to a zigzag path",NA,NA,NA,"10-2-1-Old"
"338",10,2,1,"Old","so he’s still following him in the zigzag path ",NA,NA,NA,"10-2-1-Old"
"339",10,2,1,"Old","and then the zigzag path ends ",NA,NA,NA,"10-2-1-Old"
"340",10,2,1,"Old","it splits into two paths ",NA,NA,NA,"10-2-1-Old"
"341",10,2,1,"Old","and the roadrunner takes the top path ",NA,NA,NA,"10-2-1-Old"
"342",10,2,1,"Old","and thee coyote takes the bottom path",NA,NA,NA,"10-2-1-Old"
"343",10,2,1,"Old","aand the bottom path gets very dark soo",NA,NA,NA,"10-2-1-Old"
"344",10,2,1,"Old","the coyote lights a match ",NA,NA,NA,"10-2-1-Old"
"345",10,2,1,"Old","to see where he is ",NA,NA,NA,"10-2-1-Old"
"346",10,2,1,"Old","and then he realizes that there’s a whole bunch of TNT around him",NA,NA,NA,"10-2-1-Old"
"347",10,2,1,"Old","and since he lit a match it explodes",NA,NA,NA,"10-2-1-Old"
"348",10,2,1,"Old","and then on the screen it said it says YIPES  ",NA,NA,NA,"10-2-1-Old"
"349",10,3,2,"New","okay so this is aa cartoon",NA,NA,NA,"10-3-2-New"
"350",10,3,2,"New","about the roadrunner and the coyote",NA,NA,NA,"10-3-2-New"
"351",10,3,2,"New","and the coyote is chasing after the roadrunner",NA,NA,NA,"10-3-2-New"
"352",10,3,2,"New","and he’s wearing a bib",NA,NA,NA,"10-3-2-New"
"353",10,3,2,"New","and holding a knife and a fork",NA,NA,NA,"10-3-2-New"
"354",10,3,2,"New","and he lunges to catch the roadrunner",NA,NA,NA,"10-3-2-New"
"355",10,3,2,"New","but he misses",NA,NA,NA,"10-3-2-New"
"356",10,3,2,"New","so he’s thinking",NA,NA,NA,"10-3-2-New"
"357",10,3,2,"New","okay how am I gonna get this roadrunner",NA,NA,NA,"10-3-2-New"
"358",10,3,2,"New","soo hee goes to a cliff",NA,NA,NA,"10-3-2-New"
"359",10,3,2,"New","aand he sees that down below is the roadrunner’s path",NA,NA,NA,"10-3-2-New"
"360",10,3,2,"New","sso he gets an anvil",NA,NA,NA,"10-3-2-New"
"361",10,3,2,"New","and he thinks that",NA,NA,NA,"10-3-2-New"
"362",10,3,2,"New","when the roadrunner passes by",NA,NA,NA,"10-3-2-New"
"363",10,3,2,"New","he’ll throw the anvil on the roadrunner",NA,NA,NA,"10-3-2-New"
"364",10,3,2,"New","and he’llbe dead or whatever",NA,"or whatever",NA,"10-3-2-New"
"365",10,3,2,"New","and so um",NA,NA,NA,"10-3-2-New"
"366",10,3,2,"New","so he also attaches a rope to the cliff that he’s on",NA,NA,NA,"10-3-2-New"
"367",10,3,2,"New","and then there’s a cliff on the other side",NA,NA,NA,"10-3-2-New"
"368",10,3,2,"New","of the roadrunner’s path ?",NA,NA,"?","10-3-2-New"
"369",10,3,2,"New","so attaches the rope to the other side of the cliff",NA,NA,NA,"10-3-2-New"
"370",10,3,2,"New","and then he starts to walk across the rope",NA,NA,NA,"10-3-2-New"
"371",10,3,2,"New","holding the anvil",NA,NA,NA,"10-3-2-New"
"372",10,3,2,"New","and since the anvil is so heavy",NA,NA,NA,"10-3-2-New"
"373",10,3,2,"New","it brings him down",NA,NA,NA,"10-3-2-New"
"374",10,3,2,"New","the rope stretches ? pretty much to the ground ?",NA,NA,"?, ?","10-3-2-New"
"375",10,3,2,"New","and when the roadrunner comes by",NA,NA,NA,"10-3-2-New"
"376",10,3,2,"New","the coyote isn’t fast enough",NA,NA,NA,"10-3-2-New"
"377",10,3,2,"New","to throw the anvil on the roadrunner ?",NA,NA,"?","10-3-2-New"
"378",10,3,2,"New","so the roadrunner just like he comes up to the coyote",NA,"just, like",NA,"10-3-2-New"
"379",10,3,2,"New","and then just turns around and leaves",NA,"just",NA,"10-3-2-New"
"380",10,3,2,"New","’cause he’s so fast",NA,NA,NA,"10-3-2-New"
"381",10,3,2,"New","so when the coyote throws the anvil",NA,NA,NA,"10-3-2-New"
"382",10,3,2,"New","and misses the roadrunner",NA,NA,NA,"10-3-2-New"
"383",10,3,2,"New","the coyote who’s still on the rope",NA,NA,NA,"10-3-2-New"
"384",10,3,2,"New","he got shot up into the air",NA,NA,NA,"10-3-2-New"
"385",10,3,2,"New","and then he has a book bag on his back",NA,NA,NA,"10-3-2-New"
"386",10,3,2,"New","aand um it’s supposed to be uh",NA,NA,NA,"10-3-2-New"
"387",10,3,2,"New","a parachute ?",NA,NA,"?","10-3-2-New"
"388",10,3,2,"New","but he pulls the string to the parachute",NA,NA,NA,"10-3-2-New"
"389",10,3,2,"New","and like a whole bunch of stuff come out of his bag",NA,"like, bunch of stuff",NA,"10-3-2-New"
"390",10,3,2,"New","except the parachute balloon ?",NA,NA,"?","10-3-2-New"
"391",10,3,2,"New","so then he falls to the ground",NA,NA,NA,"10-3-2-New"
"392",10,3,2,"New","and then he sees the roadrunner run into a mine",NA,NA,NA,"10-3-2-New"
"393",10,3,2,"New","and so he’s kinda chasing the roadrunner",NA,"kinda",NA,"10-3-2-New"
"394",10,3,2,"New","around the mine going in circles",NA,NA,NA,"10-3-2-New"
"395",10,3,2,"New","and then they get to a zigzag path",NA,NA,NA,"10-3-2-New"
"396",10,3,2,"New","so they go through the zigzag path",NA,NA,NA,"10-3-2-New"
"397",10,3,2,"New","and then it ends",NA,NA,NA,"10-3-2-New"
"398",10,3,2,"New","and it switches into two paths",NA,NA,NA,"10-3-2-New"
"399",10,3,2,"New","and the roadrunner takes the higher path",NA,NA,NA,"10-3-2-New"
"400",10,3,2,"New","and the coyote takes the lower path",NA,NA,NA,"10-3-2-New"
"401",10,3,2,"New","and then the lower part gets really dark",NA,NA,NA,"10-3-2-New"
"402",10,3,2,"New","so the coyote lights a match",NA,NA,NA,"10-3-2-New"
"403",10,3,2,"New","to see where he is",NA,NA,NA,"10-3-2-New"
"404",10,3,2,"New","and then you can see that there’s a whole bunch of TNT around him",NA,NA,NA,"10-3-2-New"
"405",10,3,2,"New","and then it explodes",NA,NA,NA,"10-3-2-New"
"406",10,3,2,"New","and then the last like picture on the screen it says YIPES",NA,"like",NA,"10-3-2-New"
"407",11,1,1,"New","so this is a videoclip from the cartoon",NA,NA,NA,"11-1-1-New"
"408",11,1,1,"New","the famous cartoon coyote and roadrunner ?",NA,NA,"?","11-1-1-New"
"409",11,1,1,"New","it comes with bugs bunny ?",NA,NA,"?","11-1-1-New"
"410",11,1,1,"New","and so it starts off with uh",NA,NA,NA,"11-1-1-New"
"411",11,1,1,"New","coyote as usual is chasing uh roadrunner",NA,NA,NA,"11-1-1-New"
"412",11,1,1,"New","and he has like a bib on",NA,"like",NA,"11-1-1-New"
"413",11,1,1,"New","and a knife and a fork",NA,NA,NA,"11-1-1-New"
"414",11,1,1,"New","and he’s running after him",NA,NA,NA,"11-1-1-New"
"415",11,1,1,"New","and they pause roadrunner",NA,NA,NA,"11-1-1-New"
"416",11,1,1,"New","and they actually write his name roadrunner",NA,NA,NA,"11-1-1-New"
"417",11,1,1,"New","and they write his latin na name",NA,NA,NA,"11-1-1-New"
"418",11,1,1,"New","like acceleratis something",NA,"like, something",NA,"11-1-1-New"
"419",11,1,1,"New","aand then they s pause coyote in the air",NA,NA,NA,"11-1-1-New"
"420",11,1,1,"New","and they write you know coyote",NA,"you know",NA,"11-1-1-New"
"421",11,1,1,"New","and carnivoris vulgaris or something",NA,"or something",NA,"11-1-1-New"
"422",11,1,1,"New","and so then they continue with that",NA,NA,NA,"11-1-1-New"
"423",11,1,1,"New","and roadrunner starts off walking slowly",NA,NA,NA,"11-1-1-New"
"424",11,1,1,"New","like an airplane about to lift off",NA,"like",NA,"11-1-1-New"
"425",11,1,1,"New","and so it starts",NA,NA,NA,"11-1-1-New"
"426",11,1,1,"New","he starts running",NA,NA,NA,"11-1-1-New"
"427",11,1,1,"New","and it goes speed",NA,NA,NA,"11-1-1-New"
"428",11,1,1,"New","and becomes a blur of colors",NA,NA,NA,"11-1-1-New"
"429",11,1,1,"New","and coyote starts chasing after him",NA,NA,NA,"11-1-1-New"
"430",11,1,1,"New","so then just to mock coyote uh",NA,"just",NA,"11-1-1-New"
"431",11,1,1,"New","roadrunner stops in the air",NA,NA,NA,"11-1-1-New"
"432",11,1,1,"New","and just turns around",NA,"just",NA,"11-1-1-New"
"433",11,1,1,"New","and does his you know BEEP BEEP",NA,"you know",NA,"11-1-1-New"
"434",11,1,1,"New","and so then coyote thinks",NA,NA,NA,"11-1-1-New"
"435",11,1,1,"New","oh it’s my chance",NA,NA,NA,"11-1-1-New"
"436",11,1,1,"New","so he pounces on him",NA,NA,NA,"11-1-1-New"
"437",11,1,1,"New","but roadrunner runs away by then",NA,NA,NA,"11-1-1-New"
"438",11,1,1,"New","and he falls",NA,NA,NA,"11-1-1-New"
"439",11,1,1,"New","coyote falls to the ground",NA,NA,NA,"11-1-1-New"
"440",11,1,1,"New","and his knife and his fork get stuck on the road",NA,NA,NA,"11-1-1-New"
"441",11,1,1,"New","so he falls down",NA,NA,NA,"11-1-1-New"
"442",11,1,1,"New","and makes a really sad angry face",NA,NA,NA,"11-1-1-New"
"443",11,1,1,"New","and then he brightens up again",NA,NA,NA,"11-1-1-New"
"444",11,1,1,"New","’cause he has an idea",NA,NA,NA,"11-1-1-New"
"445",11,1,1,"New","so what he does is",NA,NA,NA,"11-1-1-New"
"446",11,1,1,"New","he attaches a punch that has like a spring behind it ?",NA,"like","?","11-1-1-New"
"447",11,1,1,"New","you know those punches that come out like that",NA,"you know",NA,"11-1-1-New"
"448",11,1,1,"New","aand he attaches a string to the spring",NA,NA,NA,"11-1-1-New"
"449",11,1,1,"New","and ties it to a rock",NA,NA,NA,"11-1-1-New"
"450",11,1,1,"New","so he has it ready",NA,NA,NA,"11-1-1-New"
"451",11,1,1,"New","and stands behind the rock",NA,NA,NA,"11-1-1-New"
"452",11,1,1,"New","so he when he lets go of the spring",NA,NA,NA,"11-1-1-New"
"453",11,1,1,"New","it’s gonna bounce at coyo uh roadrunner",NA,NA,NA,"11-1-1-New"
"454",11,1,1,"New","so roadrunner starts coming",NA,NA,NA,"11-1-1-New"
"455",11,1,1,"New","and he hears thee BEEP BEEP you know",NA,"you know",NA,"11-1-1-New"
"456",11,1,1,"New","that roadru roadrunner does all the time",NA,NA,NA,"11-1-1-New"
"457",11,1,1,"New","and then uh he releases the string",NA,NA,NA,"11-1-1-New"
"458",11,1,1,"New","but it",NA,NA,NA,"11-1-1-New"
"459",11,1,1,"New","contrary to what should happen",NA,NA,NA,"11-1-1-New"
"460",11,1,1,"New","the rock pushes him back",NA,NA,NA,"11-1-1-New"
"461",11,1,1,"New","instead of the punch pushing forward",NA,NA,NA,"11-1-1-New"
"462",11,1,1,"New","the rock pushes back",NA,NA,NA,"11-1-1-New"
"463",11,1,1,"New","and crashes coyote between the mountain and the rock",NA,NA,NA,"11-1-1-New"
"464",11,1,1,"New","and then the punch also comes right back at him",NA,NA,NA,"11-1-1-New"
"465",11,1,1,"New","and punches him",NA,NA,NA,"11-1-1-New"
"466",11,1,1,"New","so then you know",NA,"you know",NA,"11-1-1-New"
"467",11,1,1,"New","coyote is now really angry",NA,NA,NA,"11-1-1-New"
"468",11,1,1,"New","so he comes up with aa three step plan",NA,NA,NA,"11-1-1-New"
"469",11,1,1,"New","aand one is that he’s gonna get a big weight of",NA,NA,NA,"11-1-1-New"
"470",11,1,1,"New","a ton of weight or something?",NA,"or something","?","11-1-1-New"
"471",11,1,1,"New","and he ties a rope from one end of the mou uh mountain",NA,NA,NA,"11-1-1-New"
"472",11,1,1,"New","to another end",NA,NA,NA,"11-1-1-New"
"473",11,1,1,"New","so there’s a valley down below",NA,NA,NA,"11-1-1-New"
"474",11,1,1,"New","and he decides he’s gonna take that ton of weight",NA,NA,NA,"11-1-1-New"
"475",11,1,1,"New","and walk across the string",NA,NA,NA,"11-1-1-New"
"476",11,1,1,"New","aand just right",NA,"just",NA,"11-1-1-New"
"477",11,1,1,"New","right when he sees the roadrunner passing by",NA,NA,NA,"11-1-1-New"
"478",11,1,1,"New","he’s gonna drop the ton of weight on top of roadrunner",NA,NA,NA,"11-1-1-New"
"479",11,1,1,"New","so he picks up the weight",NA,NA,NA,"11-1-1-New"
"480",11,1,1,"New","starts walking across",NA,NA,NA,"11-1-1-New"
"481",11,1,1,"New","but it’s so heavy",NA,NA,NA,"11-1-1-New"
"482",11,1,1,"New","that the rope starts coming down all the way into the valley",NA,NA,NA,"11-1-1-New"
"483",11,1,1,"New","so he’s on the ground",NA,NA,NA,"11-1-1-New"
"484",11,1,1,"New","so by the time he’s on the ground",NA,NA,NA,"11-1-1-New"
"485",11,1,1,"New","and he’s I don’t know",NA,"I don't know",NA,"11-1-1-New"
"486",11,1,1,"New","he’s about to think about what to do",NA,NA,NA,"11-1-1-New"
"487",11,1,1,"New","and roadrunner comes in",NA,NA,NA,"11-1-1-New"
"488",11,1,1,"New","mocks him",NA,NA,NA,"11-1-1-New"
"489",11,1,1,"New","like ticks sticks his tongue out at coyote",NA,"like",NA,"11-1-1-New"
"490",11,1,1,"New","and then coyote gets so angry",NA,NA,NA,"11-1-1-New"
"491",11,1,1,"New","he drops the weight",NA,NA,NA,"11-1-1-New"
"492",11,1,1,"New","’cause I guess he’s gonna run after him or hit him",NA,"I guess",NA,"11-1-1-New"
"493",11,1,1,"New","but because he drops the weight",NA,NA,NA,"11-1-1-New"
"494",11,1,1,"New","he gets pushed bounced all the way up by the string",NA,NA,NA,"11-1-1-New"
"495",11,1,1,"New","so he’s like flying in the air",NA,"like",NA,"11-1-1-New"
"496",11,1,1,"New","and then he pats his back",NA,NA,NA,"11-1-1-New"
"497",11,1,1,"New","because he has a bag",NA,NA,NA,"11-1-1-New"
"498",11,1,1,"New","so he’s like oh I got a parachute",NA,"like",NA,"11-1-1-New"
"499",11,1,1,"New","he doesn’t say anything obviously",NA,NA,NA,"11-1-1-New"
"500",11,1,1,"New","but you know that’s what we think",NA,"you know",NA,"11-1-1-New"
"501",11,1,1,"New","so he pulls the string",NA,NA,NA,"11-1-1-New"
"502",11,1,1,"New","the bag opens",NA,NA,NA,"11-1-1-New"
"503",11,1,1,"New","but all of these things come out of the bag",NA,NA,NA,"11-1-1-New"
"504",11,1,1,"New","like bowls and hats or something",NA,"like, or something",NA,"11-1-1-New"
"505",11,1,1,"New","but it’s no there’s no parachute there",NA,NA,NA,"11-1-1-New"
"506",11,1,1,"New","so then he’s like ah that’s it",NA,"like",NA,"11-1-1-New"
"507",11,1,1,"New","so he takes out a box of uh aspirin ?",NA,NA,"?","11-1-1-New"
"508",11,1,1,"New","takes them",NA,NA,NA,"11-1-1-New"
"509",11,1,1,"New","and then says goodbye",NA,NA,NA,"11-1-1-New"
"510",11,1,1,"New","and falls down",NA,NA,NA,"11-1-1-New"
"511",11,1,1,"New","then somehow as usual in the cartoons",NA,NA,NA,"11-1-1-New"
"512",11,1,1,"New","he’s alive again",NA,NA,NA,"11-1-1-New"
"513",11,1,1,"New","and um he comes up",NA,NA,NA,"11-1-1-New"
"514",11,1,1,"New","he starts chasing uh roadrunner",NA,NA,NA,"11-1-1-New"
"515",11,1,1,"New","aand they go into this uh cave",NA,NA,NA,"11-1-1-New"
"516",11,1,1,"New","which is called a pine cave pine mine or something uh",NA,"or something",NA,"11-1-1-New"
"517",11,1,1,"New","cactus mine",NA,NA,NA,"11-1-1-New"
"518",11,1,1,"New","aand they start running",NA,NA,NA,"11-1-1-New"
"519",11,1,1,"New","bec but but he",NA,NA,NA,"11-1-1-New"
"520",11,1,1,"New","as he’s running",NA,NA,NA,"11-1-1-New"
"521",11,1,1,"New","coyote’s chasing after uh roadrunner",NA,NA,NA,"11-1-1-New"
"522",11,1,1,"New","after a little while it becomes really dark in there",NA,NA,NA,"11-1-1-New"
"523",11,1,1,"New","so he turns back around",NA,NA,NA,"11-1-1-New"
"524",11,1,1,"New","gets those construction hats",NA,NA,NA,"11-1-1-New"
"525",11,1,1,"New","with the lights on top",NA,NA,NA,"11-1-1-New"
"526",11,1,1,"New","aand while he’s putting that on",NA,NA,NA,"11-1-1-New"
"527",11,1,1,"New","roadrunner comes back up behind him",NA,NA,NA,"11-1-1-New"
"528",11,1,1,"New","and says BEEP BEEP",NA,NA,NA,"11-1-1-New"
"529",11,1,1,"New","because he’s already had his hat on",NA,NA,NA,"11-1-1-New"
"530",11,1,1,"New","so coyote’s still like engulfed in just trying to catch roadrunner",NA,"like",NA,"11-1-1-New"
"531",11,1,1,"New","that he doesn’t even know what’s going on",NA,NA,NA,"11-1-1-New"
"532",11,1,1,"New","so he starts running after him with the cap",NA,NA,NA,"11-1-1-New"
"533",11,1,1,"New","and it’s like a maze of tunnels",NA,"like",NA,"11-1-1-New"
"534",11,1,1,"New","so it’s like a square first",NA,"like",NA,"11-1-1-New"
"535",11,1,1,"New","and they keep going around and around and around",NA,NA,NA,"11-1-1-New"
"536",11,1,1,"New","and then coyote goes off to the left",NA,NA,NA,"11-1-1-New"
"537",11,1,1,"New","and waits",NA,NA,NA,"11-1-1-New"
"538",11,1,1,"New","and coyo uh",NA,NA,NA,"11-1-1-New"
"539",11,1,1,"New","roadrunner goes off to the left",NA,NA,NA,"11-1-1-New"
"540",11,1,1,"New","you know",NA,"you know",NA,"11-1-1-New"
"541",11,1,1,"New","another tunnel like this",NA,NA,NA,"11-1-1-New"
"542",11,1,1,"New","waits there",NA,NA,NA,"11-1-1-New"
"543",11,1,1,"New","while coyote keeps going around and around and around",NA,NA,NA,"11-1-1-New"
"544",11,1,1,"New","and then roadrunner BEEP BEEPed",NA,NA,NA,"11-1-1-New"
"545",11,1,1,"New","and says BEEP BEEP",NA,NA,NA,"11-1-1-New"
"546",11,1,1,"New","and then coyote’s like oh he’s over there",NA,"like",NA,"11-1-1-New"
"547",11,1,1,"New","so he starts running after him again",NA,NA,NA,"11-1-1-New"
"548",11,1,1,"New","and then they get to this tunn uh elevator",NA,NA,NA,"11-1-1-New"
"549",11,1,1,"New","okay so roadrunner goes into the elevator",NA,NA,NA,"11-1-1-New"
"550",11,1,1,"New","it’s like an open elevator",NA,"like",NA,"11-1-1-New"
"551",11,1,1,"New","it’s one of those bases with strings attached",NA,NA,NA,"11-1-1-New"
"552",11,1,1,"New","like a pulley kind of",NA,"like, kind of",NA,"11-1-1-New"
"553",11,1,1,"New","so roadrunner steps onto that",NA,NA,NA,"11-1-1-New"
"554",11,1,1,"New","and so he goes down",NA,NA,NA,"11-1-1-New"
"555",11,1,1,"New","so coyote is like you know I have to go chase after him",NA,"like, youknow",NA,"11-1-1-New"
"556",11,1,1,"New","so he sees another uh elevator kind of thing",NA,"kind of, thing",NA,"11-1-1-New"
"557",11,1,1,"New","so coyote goes into that one",NA,NA,NA,"11-1-1-New"
"558",11,1,1,"New","but then what happens is because he goes into that one",NA,NA,NA,"11-1-1-New"
"559",11,1,1,"New","he goes up and uh roadrunner",NA,NA,NA,"11-1-1-New"
"560",11,1,1,"New","he goes down and roadrunner comes back up",NA,NA,NA,"11-1-1-New"
